HEC_DIA,HEC_MES,HEC_ANO,HEC_DEPTOMCPIO,HEC_TIPAGRE,DIA_EMISION,MES_EMISION,ANO_EMISION,DEPTO_MCPIO,QUIEN_REPORTA,VIC_SEXO,VIC_EDAD,TOTAL_HIJOS,NUM_HIJ_HOM,NUM_HIJ_MUJ,VIC_ALFAB,VIC_ESCOLARIDAD,VIC_EST_CIV,VIC_GRUPET,VIC_NACIONAL,VIC_TRABAJA,VIC_OCUP,VIC_DEDICA,VIC_DISC,TIPO_DISCAQ,VIC_REL_AGR,OTRAS_VICTIMAS,VIC_OTRAS_HOM,VIC_OTRAS_MUJ,VIC_OTRAS_N_OS,VIC_OTRAS_N_AS,HEC_AREA,HEC_RECUR_DENUN,INST_DONDE_DENUNCIO,AGR_SEXO,AGR_EDAD,AGR_ALFAB,AGR_ESCOLARIDAD,AGR_EST_CIV,AGR_GURPET,AGR_NACIONAL,AGR_TRABAJA,AGR_OCUP,AGR_DEDICA,AGRESORES_OTROS_TOTAL,AGR_OTROS_HOM,AGR_OTRAS_MUJ,AGR_OTROS_N_OS,AGR_OTRAS_N_AS,INST_DENUN_HECHO,LEY_APLICABLE,MEDIDAS_SEGURIDAD,TIPO_MEDIDA
22,9,2016,2206,2122,23,9,2016,2206,1,2,28,99,99,99,1,49,1,6,1,2, ,1,2, ,9,99,99,99,99,99,1,2, ,1,36,1,49,1,6,1,1,6111, ,99,99,99,99,99,4,1,1,IJ
14,9,2016,2206,2122,19,9,2016,2206,1,1,35,99,99,99,1,29,1,6,1,1,6111, ,2, ,9,99,99,99,99,99,2,9, ,1,43,2,10,1,6,1,2, ,9,1,1,0,0,0,4,1,1,IJ
15,9,2016,2206,2122,19,9,2016,2206,1,2,33,1,1,0,1,39,2,6,1,2, ,1,2, ,1,99,99,99,99,99,2,2, ,1,33,1,29,2,1,9,1,5419, ,99,99,99,99,99,4,1,1,IJ
14,9,2016,2207,1222,14,9,2016,2207,1,2,18,99,99,99,1,99,2,1,1,2, ,1,2, ,1,99,99,99,99,99,2,1,4,1,99,9,99,2,1,1,9, , ,99,99,99,99,99,3, , ,
18,9,2016,2207,1122,18,9,2016,2207,1,2,50,99,99,99,1,29,3,1,1,1,9998, ,2, ,2,99,99,99,99,99,2,2, ,1,34,2,10,3,1,1,2, ,9,99,99,99,99,99,3, , ,
16,9,2016,2207,1222,19,9,2016,2207,2,1,16,99,99,99,1,45,1,1,1,2, ,3,2, ,4,99,99,99,99,99,2,2, ,1,35,1,46,2,1,1,2, ,2,99,99,99,99,99,4,1,1,IJ
1,9,2016,2212,2122,1,9,2016,2212,1,2,24,99,99,99,1,49,1,6,1,1,3111, ,2, ,10,99,99,99,99,99,1,2, ,1,45,1,49,1,6,1,1,8322, ,99,99,99,99,99,4,1,1,IJ
1,9,2016,2212,1122,5,9,2016,2212,1,2,23,1,0,1,1,29,9,1,1,2, ,1,2, ,2,99,99,99,99,99,2,2, ,1,25,1,29,9,1,1,1,7231, ,99,99,99,99,99,4,1,1,AIJ
9,9,2016,2212,1122,9,9,2016,2212,9,2,27,2,1,1,1,39,9,1,1,2, ,1,2, ,2,99,99,99,99,99,1,2, ,1,30,1,29,9,1,1,1,6111, ,99,99,99,99,99,4,1,1,IJ
12,9,2016,2212,2121,12,9,2016,2212,1,2,27,99,99,99,1,29,9,6,1,2, ,1,2, ,3,99,99,99,99,99,2,2, ,1,35,1,29,9,6,9,1,5249, ,99,99,99,99,99,4,1,1,IJN
12,9,2016,2212,2122,12,9,2016,2212,1,2,29,99,99,99,1,39,2,1,1,2, ,1,2, ,10,99,99,99,99,99,1,2, ,2,29,1,29,1,1,1,2, ,1,99,99,99,99,99,4,1,1,IJ
12,9,2016,2212,2122,12,9,2016,2212,1,2,41,2,1,1,1,46,2,1,1,2, ,1,2, ,9,2,2,0,0,0,1,2, ,1,45,1,29,2,1,1,1,8321, ,99,99,99,99,99,4,1,1,IJ
18,9,2016,2212,1122,18,9,2016,2212,1,2,40,3,2,1,1,29,2,1,1,2, ,1,2, ,1,99,99,99,99,99,1,2, ,1,40,1,29,2,1,1,1,6111, ,99,99,99,99,99,4,1,1,IJ
19,9,2016,2212,2122,19,9,2016,2212,1,2,25,99,99,99,1,29,9,6,1,2, ,1,2, ,2,99,99,99,99,99,2,2, ,1,34,1,29,9,6,1,1,6111, ,99,99,99,99,99,4,1,1,IJ
17,9,2016,2212,1122,20,9,2016,2212,1,2,39,1,0,1,1,10,9,1,1,2, ,1,9, ,2,99,99,99,99,99,2,1,4,1,38,1,29,9,1,1,1,6111, ,99,99,99,99,99,4,1,1,AIJ
20,9,2016,2212,2122,20,9,2016,2212,1,2,82,99,99,99,1,49,1,6,1,2, ,1,2, ,10,99,99,99,99,99,2,2, ,1,34,2,10,1,6,1,2, ,9,99,99,99,99,99,4,1,1,IJ
19,9,2016,2212,2122,20,9,2016,2212,1,2,31,1,0,1,1,29,2,1,1,2, ,1,2, ,10,99,99,99,99,99,2,2, ,2,32,1,29,1,1,1,2, ,1,99,99,99,99,99,4,1,1,IJ
20,9,2016,2212,2122,20,9,2016,2212,1,2,31,99,99,99,1,49,9,6,1,1,9998, ,2, ,3,99,99,99,99,99,1,2, ,1,40,1,49,9,6,1,1,5249, ,99,99,99,99,99,4,1,1,IJ
13,9,2016,2212,2122,20,9,2016,2212,1,2,31,99,99,99,1,29,1,1,1,2, ,1,2, ,10,99,99,99,99,99,2,2, ,1,19,1,39,1,1,1,1,6111, ,99,99,99,99,99,4,1,1,AIJ
22,9,2016,2212,2122,22,9,2016,2212,1,2,42,99,99,99,2,10,1,6,1,1,9520, ,2, ,10,2,0,0,1,1,2,2, ,1,32,2,10,1,6,1,1,9211, ,99,99,99,99,99,4,1,1,IJ
27,9,2016,2212,1122,27,9,2016,2212,1,2,40,2,0,2,1,29,2,1,1,2, ,1,2, ,1,99,99,99,99,99,2,2, ,1,43,2,10,2,1,1,1,9520, ,99,99,99,99,99,4,1,1,AIJ
26,9,2016,2212,2122,27,9,2016,2212,1,2,23,3,2,1,1,26,9,1,1,2, ,1,2, ,3,99,99,99,99,99,1,2, ,1,24,1,29,9,1,1,1,5249, ,99,99,99,99,99,4,1,1,IJ
27,9,2016,2212,1122,28,9,2016,2212,1,2,16,99,99,99,1,44,1,1,1,2, ,3,2, ,9,99,99,99,99,99,1,2, ,2,99,1,39,1,1,1,2, ,1,99,99,99,99,99,4,1,1,IJ
28,9,2016,2212,2122,29,9,2016,2212,1,2,49,99,99,99,1,29,1,1,1,1,5249, ,9, ,10,99,99,99,99,99,2,2, ,1,67,1,10,1,1,1,1,9211, ,2,2,0,0,0,4,1,1,AIJ
27,9,2016,2213,1222,28,9,2016,2213,1,2,35,5,2,3,1,29,2,1,1,2, ,1,2, ,1,2,1,0,0,1,2,1,1,1,38,1,99,2,1,1,1,7112, ,99,99,99,99,99,3, , ,
11,8,2016,2214,1222,1,9,2016,2214,1,2,99,99,99,99,1,29,9,1,1,2, ,1,2, ,3,99,99,99,99,99,9,2, ,1,23,1,29,9,1,1,1,6111, ,99,99,99,99,99,3, , ,
4,9,2016,2215,2122,7,9,2016,2215,2,2,99,99,99,99,9,99,9,6,1,2, ,1,2, ,6,1,0,1,0,0,2,9, ,1,19,9,99,9,6,1,9, , ,99,99,99,99,99,4,1,1,AIJ
16,9,2016,2215,1122,17,9,2016,2215,1,2,20,99,99,99,1,29,9,6,1,2, ,1,2, ,2,99,99,99,99,99,1,9, ,1,42,9,99,9,6,1,9, , ,99,99,99,99,99,4,1,1,AIJ
10,9,2016,2215,2122,20,9,2016,2215,2,1,37,99,99,99,1,39,1,1,1,1,6111, ,2, ,10,1,0,1,0,0,2,2, ,1,99,1,29,1,1,1,1,6111, ,99,99,99,99,99,4,1,1,IJ
10,9,2016,2215,2122,20,9,2016,2215,1,2,39,99,99,99,1,29,1,1,1,2, ,1,2, ,10,1,1,0,0,0,2,2, ,1,99,1,29,1,1,1,1,6111, ,99,99,99,99,99,4,1,1,IJ
4,9,2016,2215,2122,7,9,2016,2215,2,2,99,99,99,99,9,99,9,9,1,2, ,1,9, ,7,99,99,99,99,99,2,9, ,1,99,9,99,9,6,9,9, , ,99,99,99,99,99,4,1,1,AIJ
10,9,2016,2217,2122,13,9,2016,2217,1,2,23,1,0,1,1,10,9,1,1,2, ,1,2, ,3,99,99,99,99,99,2,2, ,1,40,2,10,2,1,1,1,9999, ,99,99,99,99,99,4,1,1,IJ
12,9,2016,2217,1222,21,9,2016,2217,1,2,32,4,3,1,1,29,2,1,1,2, ,1,2, ,1,99,99,99,99,99,2,2, ,1,32,1,33,2,1,1,1,6111, ,99,99,99,99,99,4,1,1,IJ
1,1,2016,2217,1222,8,9,2016,2217,1,2,19,99,99,99,1,26,9,1,1,2, ,1,2, ,2,99,99,99,99,99,2,2, ,1,19,1,23,9,1,1,1,6111, ,99,99,99,99,99,4,1,1,IJ
12,9,2016,2217,2122,12,9,2016,2217,1,2,38,1,1,0,1,29,3,1,1,2, ,1,2, ,1,99,99,99,99,99,2,2, ,1,62,2,10,2,1,1,1,9211, ,99,99,99,99,99,4,1,1,J
9,9,2016,303,1122,25,9,2016,303,1,2,33,2,1,1,1,29,2,6,1,2, ,1,2, ,1,2,0,0,2,0,2,2, ,1,42,1,29,2,6,1,1,9999, ,99,99,99,99,99,3, , ,
9,9,2016,303,1122,13,9,2016,303,1,2,33,4,2,2,1,29,5,6,1,2, ,1,2, ,3,99,99,99,99,99,2,2, ,1,36,1,29,5,6,1,1,9999, ,99,99,99,99,99,3, , ,
9,7,2016,1001,1122,9,9,2016,1001,1,1,22,0,0,0,1,49,1,1,1,1,5412, ,2, ,9,0,0,0,0,0,2,2, ,2,25,1,39,3,1,1,2, ,1,0,0,0,0,0,3, , ,
25,10,2016,1017,1122,28,10,2016,1017,1,2,34,5,2,3,2,10,2,2,1,2, ,1,2, ,1,5,0,0,2,3,2,2, ,1,36,1,29,2,2,1,1,9211, ,0,0,0,0,0,3, , ,
3,10,2016,101,1222,4,10,2016,101,1,1,35,1,0,1,1,49,9,1,1,1,9999, ,2, ,1,99,99,99,99,99,1,2, ,2,28,1,32,9,1,1,1,5249, ,99,99,99,99,99,4,1,1,IJ
4,10,2016,101,2122,5,10,2016,101,1,1,39,3,0,3,1,49,2,1,1,1,9998, ,9, ,1,99,99,99,99,99,1,2, ,2,41,1,49,2,1,1,1,3221, ,99,99,99,99,99,4,1,1,I
7,10,2016,101,2122,7,10,2016,101,1,2,47,1,0,1,1,26,2,1,1,2, ,1,2, ,1,99,99,99,99,99,1,1,4,1,57,2,10,2,1,1,1,7112, ,99,99,99,99,99,4,1,1,IJ
28,9,2016,101,2122,11,10,2016,101,1,2,30,1,1,0,1,32,9,1,1,1,7322, ,2, ,3,99,99,99,99,99,1,1,1,1,27,1,33,9,1,1,1,7111, ,99,99,99,99,99,4,1,1,IJ
11,10,2016,101,2122,12,10,2016,101,1,2,26,1,1,0,1,33,2,1,1,2, ,1,2, ,1,99,99,99,99,99,1,2, ,1,26,1,26,2,1,1,1,7112, ,99,99,99,99,99,4,1,1,AIJ
11,10,2016,101,2122,12,10,2016,101,1,2,33,2,1,1,1,49,2,1,1,2, ,1,2, ,1,99,99,99,99,99,1,2, ,1,28,1,49,2,1,1,1,7412, ,99,99,99,99,99,4,1,1,AIJ
27,9,2016,101,2122,13,10,2016,101,1,2,41,3,1,2,1,49,3,1,1,2, ,1,2, ,2,99,99,99,99,99,1,2, ,1,41,1,49,3,1,1,1,4321, ,99,99,99,99,99,4,1,1,IJ
15,10,2016,101,2122,17,10,2016,101,1,2,32,2,1,1,1,33,3,1,1,1,5249, ,2, ,3,99,99,99,99,99,1,2, ,1,36,1,49,3,1,1,1,9621, ,99,99,99,99,99,4,1,1,IJ
17,10,2016,101,2122,18,10,2016,101,1,2,31,2,0,2,1,49,2,1,1,1,4120, ,2, ,1,99,99,99,99,99,1,1,9,1,30,1,49,2,1,1,1,3122, ,99,99,99,99,99,4,1,1,IJ
18,4,2016,101,2122,19,10,2016,101,1,2,42,2,2,0,1,49,2,1,1,1,4419, ,9, ,1,99,99,99,99,99,1,1,4,1,50,1,49,2,1,1,1,8322, ,99,99,99,99,99,4,9,9,Z
8,6,2016,101,2122,21,10,2016,101,1,2,40,2,1,1,1,33,2,1,1,1,5321, ,2, ,1,99,99,99,99,99,1,2, ,1,48,1,49,2,1,1,1,8322, ,99,99,99,99,99,4,1,1,IJN
30,9,2016,1011,1222,25,10,2016,101,1,2,21,99,99,99,1,49,9,1,1,2, ,1,2, ,3,99,99,99,99,99,1,1,4,1,23,1,49,9,1,1,2, ,9,99,99,99,99,99,4,1,1,IJ
25,10,2016,101,2122,26,10,2016,101,1,2,30,99,99,99,1,39,2,1,1,2, ,1,9, ,1,99,99,99,99,99,1,1,3,1,32,1,33,2,1,1,1,7411, ,99,99,99,99,99,4,1,1,I
28,6,2016,101,2122,27,10,2016,101,1,2,35,3,2,1,1,49,9,1,1,1,4120, ,9, ,3,99,99,99,99,99,1,1,4,1,32,1,33,9,1,1,1,5249, ,99,99,99,99,99,4,1,1,IJ
23,9,2016,101,1122,28,10,2016,101,1,2,44,99,99,99,1,49,2,1,1,1,5311, ,2, ,1,99,99,99,99,99,1,1,3,1,47,1,33,2,1,1,1,9621, ,99,99,99,99,99,4,9,9,Z
30,9,2016,101,1122,30,10,2016,101,1,2,62,99,99,99,1,49,4,1,1,1,9510, ,2, ,6,99,99,99,99,99,1,2, ,1,34,1,59,2,1,1,1,4311, ,99,99,99,99,99,4,9,9,Z
30,10,2016,101,2122,30,10,2016,101,1,2,50,99,99,99,1,39,2,1,1,1,9510, ,2, ,6,99,99,99,99,99,1,2, ,2,31,1,39,1,1,1,1,5242, ,99,99,99,99,99,4,9,9,Z
29,10,2016,101,2122,30,10,2016,101,1,2,48,99,99,99,1,49,2,1,1,2, ,1,2, ,1,99,99,99,99,99,1,2, ,1,49,1,39,2,1,1,1,9621, ,99,99,99,99,99,4,9,9,Z
29,10,2016,101,2122,30,10,2016,101,1,2,33,1,0,1,1,59,9,1,1,1,2635, ,2, ,3,99,99,99,99,99,1,2, ,1,34,1,39,9,1,1,2, ,4,99,99,99,99,99,4,9,9,Z
24,10,2016,101,2122,26,10,2016,101,1,2,32,99,99,99,1,29,3,1,1,1,9510, ,2, ,2,99,99,99,99,99,1,2, ,1,37,1,39,3,1,1,1,9510, ,99,99,99,99,99,4,9,9,Z
26,10,2016,101,2122,26,10,2016,101,1,2,36,99,99,99,1,29,2,1,1,1,9510, ,2, ,1,99,99,99,99,99,1,2, ,1,38,1,39,2,1,1,2, ,9,99,99,99,99,99,4,9,9,Z
26,10,2016,101,2122,26,10,2016,101,1,2,43,3,0,3,1,39,9,1,1,1,9510, ,2, ,3,99,99,99,99,99,1,2, ,1,34,1,26,9,1,1,1,7111, ,99,99,99,99,99,4,9,9,Z
18,10,2016,101,1122,26,10,2016,101,1,2,42,99,99,99,1,59,1,1,1,1,5242, ,2, ,10,99,99,99,99,99,1,2, ,2,38,1,59,1,1,1,2, ,4,99,99,99,99,99,4,9,9,Z
19,10,2016,101,2122,22,10,2016,1011,1,2,21,2,0,2,1,39,2,1,1,2, ,1,2, ,1,99,99,99,99,99,1,2, ,1,25,1,29,2,1,1,1,8322, ,99,99,99,99,99,4,9,9,Z
22,10,2016,101,1122,22,10,2016,101,1,1,47,99,99,99,1,59,2,1,1,1,2113, ,2, ,9,99,99,99,99,99,1,2, ,1,56,1,59,3,1,1,1,2113, ,99,99,99,99,99,4,9,9,Z
21,10,2016,101,2122,22,10,2016,101,1,1,33,1,0,1,1,59,2,5,9,1,9998, ,2, ,1,99,99,99,99,99,1,2, ,2,34,1,49,2,4,1,1,4120, ,99,99,99,99,99,4,9,9,Z
18,10,2016,101,2122,19,10,2016,101,1,2,49,2,1,1,1,59,2,1,1,1,7231, ,2, ,1,99,99,99,99,99,1,2, ,1,32,1,59,2,1,1,1,2265, ,99,99,99,99,99,4,9,9,Z
17,10,2016,101,1122,19,10,2016,101,1,1,35,99,99,99,1,39,1,1,1,1,4321, ,2, ,9,99,99,99,99,99,1,2, ,2,24,1,49,1,1,1,2, ,4,99,99,99,99,99,4,9,9,Z
17,10,2016,101,2122,18,10,2016,101,1,2,41,99,99,99,1,29,2,1,1,1,5249, ,9, ,3,99,99,99,99,99,1,2, ,1,46,1,29,2,1,1,1,7231, ,99,99,99,99,99,4,9,9,Z
8,10,2016,101,2122,18,10,2016,101,1,1,68,0,0,0,1,29,2,1,1,2, ,9,2, ,6,99,99,99,99,99,1,2, ,1,99,1,29,2,1,1,2, ,9,99,99,99,99,99,4,9,9,Z
14,10,2016,101,2122,14,10,2016,101,1,2,99,99,99,99,1,46,2,1,1,1,2341, ,2, ,1,99,99,99,99,99,1,1,4,1,24,1,49,2,1,1,1,5249, ,99,99,99,99,99,4,1,1,IJ
14,10,2016,101,2122,14,10,2016,101,1,2,26,1,0,1,1,39,2,1,1,2, ,1,2, ,1,99,99,99,99,99,1,2, ,1,26,1,45,2,1,1,1,9999, ,99,99,99,99,99,4,1,1,AIJ
14,10,2016,101,2122,14,10,2016,101,1,2,25,1,1,0,1,49,2,1,1,2, ,1,2, ,10,99,99,99,99,99,1,2, ,1,71,1,49,2,1,1,1,5249, ,1,0,1,0,0,4,1,1,IJ
10,10,2016,101,1122,10,10,2016,1001,1,2,30,2,1,1,1,49,9,1,1,1,2341, ,2, ,3,99,99,99,99,99,1,2, ,1,32,1,39,9,1,1,1,8332, ,99,99,99,99,99,4,9,9,Z
1,10,2016,101,2122,10,10,2016,101,1,2,37,1,0,1,1,29,2,1,1,2, ,1,2, ,5,99,99,99,99,99,1,1,4,1,42,1,59,2,1,1,1,9999, ,99,99,99,99,99,4,9,9,Z
6,10,2016,101,2122,6,10,2016,101,1,2,25,99,99,99,1,59,2,1,1,1,3332, ,2, ,1,99,99,99,99,99,1,2, ,1,25,1,59,2,1,1,1,3434, ,99,99,99,99,99,4,9,9,Z
6,10,2016,101,2122,6,10,2016,101,1,2,50,99,99,99,1,59,2,1,1,1,2221, ,2, ,1,99,99,99,99,99,1,1,4,1,53,1,59,2,1,1,1,110, ,99,99,99,99,99,4,9,9,Z
3,10,2016,101,2122,3,10,2016,101,1,2,30,0,0,0,1,59,2,1,1,1,4120, ,2, ,10,1,1,0,0,0,1,2, ,1,50,1,59,2,1,1,2, ,4,1,0,1,0,0,4,1,1,I
3,10,2010,101,1122,3,10,2016,101,1,2,46,2,1,1,1,45,3,1,1,1,3221, ,2, ,6,0,0,0,0,0,1,2, ,1,26,1,45,1,1,1,1,5131, ,0,0,0,0,0,4,1,1,AIJ
7,10,2016,101,1122,7,10,2016,101,1,2,36,2,1,1,1,26,3,1,1,1,5242, ,2, ,2,0,0,0,0,0,1,1,4,1,44,1,33,3,2,1,1,7321, ,0,0,0,0,0,4,1,1,IJ
7,10,2016,101,1122,7,10,2016,101,1,2,28,3,1,2,1,26,3,1,1,1,9321, ,2, ,2,1,0,0,0,1,1,2, ,1,29,1,23,3,1,1,1,7531, ,0,0,0,0,0,4,1,1,IJ
11,10,2016,101,1122,11,10,2016,101,1,2,26,2,1,1,1,32,2,1,1,1,5242, ,1,1,1,0,0,0,0,0,1,1,1,1,30,1,10,2,2,1,1,4214, ,0,0,0,0,0,4,1,1,IJ
11,10,2016,101,1122,11,10,2016,101,1,2,34,2,1,1,1,33,3,1,1,1,3331, ,2, ,2,2,0,0,1,1,1,1,3,1,38,1,26,3,6,2,1,3331, ,0,0,0,0,0,4,1,1,AIJ
11,10,2016,101,1122,11,10,2016,101,1,2,48,3,2,1,1,59,3,1,1,1,2310, ,2, ,6,1,1,0,0,0,1,2, ,1,26,1,45,3,1,1,1,4229, ,0,0,0,0,0,4,1,1,IJ
11,10,2016,101,1122,11,10,2016,101,1,1,21,2,1,1,1,45,2,1,1,2, ,4,1,9,1,0,0,0,0,0,1,2, ,2,18,1,33,2,1,1,2, ,1,0,0,0,0,0,4,1,1,IJ
15,10,2016,101,2122,15,10,2016,101,1,2,34,2,2,0,1,45,3,2,1,1,5153, ,2, ,2,0,0,0,0,0,1,2, ,1,34,1,45,3,2,1,2, ,4,0,0,0,0,0,4,1,1,AIJ
15,10,2016,101,1122,15,10,2016,101,1,2,71,3,1,2,1,26,4,1,1,2, ,1,2, ,10,0,0,0,0,0,1,2, ,1,20,1,45,1,1,1,2, ,4,0,0,0,0,0,4,1,1,AIJ
15,10,2016,102,2121,15,10,2016,101,1,2,55,3,2,1,1,59,2,9,2,2, ,1,2, ,1,2,0,0,1,1,2,2, ,1,48,1,54,2,1,1,1,5249, ,0,0,0,0,0,4,1,1,IJ
15,10,2016,101,1122,15,10,2016,101,1,1,18,0,0,0,1,45,1,1,1,2, ,3,2, ,4,1,1,0,0,0,1,2, ,2,46,1,59,2,1,1,1,1345, ,0,0,0,0,0,4,1,1,IJ
16,10,2016,101,1121,16,10,2016,101,1,2,41,2,1,1,1,46,2,2,1,2, ,1,2, ,1,0,0,0,0,0,1,2, ,1,41,1,26,2,2,1,1,5249, ,0,0,0,0,0,4,1,1,BIJN
19,10,2016,101,2122,19,10,2016,101,1,2,46,3,2,1,1,26,3,1,1,2, ,1,2, ,3,0,0,0,0,0,1,1,1,1,48,1,26,3,2,1,1,7112, ,0,0,0,0,0,4,1,1,IJ
19,10,2016,101,2122,19,10,2016,101,1,2,71,3,2,1,1,46,4,1,1,2, ,2,2, ,6,0,0,0,0,0,1,2, ,2,44,1,46,3,1,1,1,7231, ,0,0,0,0,0,4,1,1,AIJ
23,10,2016,101,1122,23,10,2016,101,1,2,43,4,3,1,1,33,3,1,1,1,5142, ,2, ,2,0,0,0,0,0,1,1,1,1,42,1,33,3,2,1,2, ,4,0,0,0,0,0,4,1,1,AIJ
23,10,2016,101,1122,23,10,2016,101,1,2,22,1,1,0,1,59,3,1,1,1,4211, ,2, ,3,0,0,0,0,0,1,2, ,1,24,1,45,3,1,1,1,4229, ,0,0,0,0,0,4,1,1,IJ
24,10,2016,101,1122,24,10,2016,101,1,2,25,2,2,0,1,33,2,1,1,2, ,1,2, ,1,0,0,0,0,0,1,2, ,1,25,1,26,2,1,1,1,7231, ,0,0,0,0,0,4,1,1,IJN
24,10,2016,101,2122,24,10,2016,101,1,1,62,3,1,2,1,59,3,1,1,1,2619, ,2, ,3,0,0,0,0,0,1,1,1,2,37,1,21,3,1,1,2, ,1,1,0,1,0,0,4,1,1,I
27,10,2016,101,1122,27,10,2016,101,1,2,30,2,1,1,1,49,3,1,1,1,5142, ,2, ,3,0,0,0,0,0,1,2, ,1,27,1,46,3,1,1,2, ,4,0,0,0,0,0,4,1,1,IJ
31,10,2016,101,1122,31,10,2016,101,1,2,30,2,0,2,1,49,3,1,1,1,9510, ,2, ,2,0,0,0,0,0,1,1,4,1,35,1,45,3,1,1,2, ,4,0,0,0,0,0,4,1,1,IJ
31,10,2016,101,1112,31,10,2016,101,1,2,23,1,1,0,1,51,2,1,1,1,9510, ,2, ,1,0,0,0,0,0,1,2, ,1,36,1,59,2,1,1,1,3112, ,0,0,0,0,0,4,1,1,IJ
31,10,2016,101,1111,31,10,2016,101,1,2,31,4,1,3,1,23,3,1,1,2, ,1,2, ,2,0,0,0,0,0,1,2, ,1,31,1,45,3,1,1,1,7112, ,0,0,0,0,0,4,1,1,AIJ
3,10,2016,101,2122,4,10,2016,101,1,2,28,2,1,1,1,22,3,1,1,1,9510, ,2, ,2,99,99,99,99,99,1,2, ,1,29,1,29,3,1,1,1,9510, ,99,99,99,99,99,4,1,1,Z
1,10,2016,101,2122,4,10,2016,101,1,2,61,5,3,2,1,29,1,1,1,2, ,1,1,9,6,99,99,99,99,99,1,2, ,1,30,1,39,1,1,1,1,9621, ,99,99,99,99,99,4,1,1,Z
24,9,2016,101,1122,4,10,2016,101,1,1,40,3,2,1,1,49,2,1,1,1,9998, ,2, ,1,99,99,99,99,99,1,2, ,2,37,1,49,2,1,1,2, ,1,99,99,99,99,99,4,1,1,Z
3,10,2016,101,2122,4,10,2016,101,1,2,55,99,99,99,1,49,2,1,1,2, ,1,2, ,6,99,99,99,99,99,1,1,1,1,24,1,49,1,1,1,2, ,3,99,99,99,99,99,4,1,1,Z
2,10,2016,101,2122,4,10,2016,101,1,2,37,2,1,1,1,26,3,1,1,1,5153, ,2, ,2,99,99,99,99,99,1,2, ,1,40,1,23,3,1,1,1,7112, ,99,99,99,99,99,4,1,1,Z
7,10,2016,101,2122,8,10,2016,101,1,2,32,1,0,1,1,49,9,1,1,2, ,1,2, ,3,99,99,99,99,99,1,2, ,1,31,1,29,9,1,1,1,5249, ,99,99,99,99,99,4,1,1,Z
7,10,2016,101,2122,8,10,2016,101,1,2,33,99,99,99,1,39,3,1,1,1,5223, ,9, ,2,99,99,99,99,99,1,2, ,1,33,1,49,3,1,1,1,3321, ,99,99,99,99,99,4,1,1,Z
7,10,2016,101,2122,8,10,2016,101,1,2,20,1,0,1,1,49,3,1,1,2, ,1,2, ,2,99,99,99,99,99,1,2, ,1,21,1,44,3,1,1,2, ,1,99,99,99,99,99,4,1,1,Z
7,10,2016,101,2122,8,10,2016,101,1,2,45,3,2,1,1,33,2,1,1,1,7323, ,2, ,1,99,99,99,99,99,1,2, ,1,42,1,33,2,1,1,1,7536, ,99,99,99,99,99,4,1,1,Z
8,10,2016,101,1122,12,10,2016,101,1,2,23,1,0,1,1,49,2,1,1,1,5242, ,2, ,1,99,99,99,99,99,1,1,1,1,23,1,39,2,1,1,1,3422, ,99,99,99,99,99,4,1,1,Z
12,10,2016,101,2122,12,10,2016,101,1,2,40,3,1,2,1,49,3,1,1,1,3312, ,2, ,2,99,99,99,99,99,1,2, ,1,38,1,49,3,1,1,1,3312, ,99,99,99,99,99,4,1,1,ABIJ
7,10,2016,101,2122,12,10,2016,101,1,2,41,99,99,99,1,59,1,1,1,1,4120, ,9, ,4,99,99,99,99,99,1,2, ,1,66,1,59,2,1,1,2, ,2,99,99,99,99,99,4,1,1,IJM
11,10,2016,101,1122,12,10,2016,101,1,1,47,99,99,99,1,39,2,1,1,1,7115, ,2, ,1,99,99,99,99,99,1,2, ,2,40,1,26,2,1,1,2, ,1,99,99,99,99,99,4,1,1,IJ
9,10,2016,101,2122,12,10,2016,101,1,2,31,2,2,0,1,49,3,1,1,1,9998, ,2, ,2,99,99,99,99,99,1,2, ,1,26,1,49,3,1,1,1,5223, ,99,99,99,99,99,4,1,1,AIJ
12,10,2016,101,2122,12,10,2016,101,1,2,21,1,0,1,1,26,3,1,1,2, ,1,9, ,2,99,99,99,99,99,1,2, ,1,32,1,49,3,1,1,1,8322, ,99,99,99,99,99,4,1,1,AIM
9,10,2016,101,2122,16,10,2016,101,1,2,51,99,99,99,1,26,2,1,1,2, ,1,2, ,6,99,99,99,99,99,1,2, ,1,32,1,32,3,1,1,1,4321, ,99,99,99,99,99,4,1,1,Z
16,10,2016,101,2122,16,10,2016,101,1,2,38,99,99,99,1,26,3,1,1,2, ,1,2, ,2,99,99,99,99,99,1,2, ,1,37,1,33,3,1,1,1,7536, ,99,99,99,99,99,4,1,1,Z
16,10,2016,101,2122,16,10,2016,101,1,2,41,3,2,1,1,45,9,1,1,1,4120, ,2, ,2,99,99,99,99,99,1,1,1,1,45,1,59,9,1,1,1,2611, ,99,99,99,99,99,4,1,1,Z
15,10,2016,101,2122,16,10,2016,101,1,2,36,3,2,1,1,45,2,1,1,2, ,1,2, ,1,99,99,99,99,99,1,1,1,1,36,1,45,2,1,1,1,6122, ,99,99,99,99,99,4,1,1,Z
20,10,2016,101,2122,20,10,2016,101,1,2,35,2,0,2,1,45,2,1,1,1,4120, ,9, ,1,99,99,99,99,99,1,2, ,1,39,1,29,2,1,1,1,8322, ,99,99,99,99,99,4,1,1,Z
